oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.29.34, CEST,lun 6 apr 2020, 04.29.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.29.39, CEST,lun 6 apr 2020, 04.29.44, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.29.44, CEST,lun 6 apr 2020, 04.29.50, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.29.50, CEST,lun 6 apr 2020, 04.29.55, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.29.55, CEST,lun 6 apr 2020, 04.30.00, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.00, CEST,lun 6 apr 2020, 04.30.06, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.06, CEST,lun 6 apr 2020, 04.30.11, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.11, CEST,lun 6 apr 2020, 04.30.16, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.16, CEST,lun 6 apr 2020, 04.30.21, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.21, CEST,lun 6 apr 2020, 04.30.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.27, CEST,lun 6 apr 2020, 04.30.32, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.32, CEST,lun 6 apr 2020, 04.30.37, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.37, CEST,lun 6 apr 2020, 04.30.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.43, CEST,lun 6 apr 2020, 04.30.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.48, CEST,lun 6 apr 2020, 04.30.53, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.53, CEST,lun 6 apr 2020, 04.30.59, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.30.59, CEST,lun 6 apr 2020, 04.31.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.04, CEST,lun 6 apr 2020, 04.31.10, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.10, CEST,lun 6 apr 2020, 04.31.15, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.15, CEST,lun 6 apr 2020, 04.31.21, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.21, CEST,lun 6 apr 2020, 04.31.26, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.26, CEST,lun 6 apr 2020, 04.31.31, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.31, CEST,lun 6 apr 2020, 04.31.37, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.37, CEST,lun 6 apr 2020, 04.31.42, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.42, CEST,lun 6 apr 2020, 04.31.47, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.47, CEST,lun 6 apr 2020, 04.31.53, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.53, CEST,lun 6 apr 2020, 04.31.58, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.31.58, CEST,lun 6 apr 2020, 04.32.03, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.03, CEST,lun 6 apr 2020, 04.32.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.08, CEST,lun 6 apr 2020, 04.32.13, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.13, CEST,lun 6 apr 2020, 04.32.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.19, CEST,lun 6 apr 2020, 04.32.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.24, CEST,lun 6 apr 2020, 04.32.29, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.29, CEST,lun 6 apr 2020, 04.32.34, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.34, CEST,lun 6 apr 2020, 04.32.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.39, CEST,lun 6 apr 2020, 04.32.45, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.45, CEST,lun 6 apr 2020, 04.32.50, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.50, CEST,lun 6 apr 2020, 04.32.55, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.32.55, CEST,lun 6 apr 2020, 04.33.00, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.00, CEST,lun 6 apr 2020, 04.33.05, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.05, CEST,lun 6 apr 2020, 04.33.11, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.11, CEST,lun 6 apr 2020, 04.33.16, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.16, CEST,lun 6 apr 2020, 04.33.21, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.21, CEST,lun 6 apr 2020, 04.33.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.27, CEST,lun 6 apr 2020, 04.33.32, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.32, CEST,lun 6 apr 2020, 04.33.37, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.37, CEST,lun 6 apr 2020, 04.33.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.43, CEST,lun 6 apr 2020, 04.33.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.48, CEST,lun 6 apr 2020, 04.33.53, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.53, CEST,lun 6 apr 2020, 04.33.58, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.33.58, CEST,lun 6 apr 2020, 04.34.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.04, CEST,lun 6 apr 2020, 04.34.09, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.09, CEST,lun 6 apr 2020, 04.34.14, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.14, CEST,lun 6 apr 2020, 04.34.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.19, CEST,lun 6 apr 2020, 04.34.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.24, CEST,lun 6 apr 2020, 04.34.30, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.30, CEST,lun 6 apr 2020, 04.34.35, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.35, CEST,lun 6 apr 2020, 04.34.40, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.40, CEST,lun 6 apr 2020, 04.34.45, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.45, CEST,lun 6 apr 2020, 04.34.51, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.51, CEST,lun 6 apr 2020, 04.34.56, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.34.56, CEST,lun 6 apr 2020, 04.35.01, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.01, CEST,lun 6 apr 2020, 04.35.06, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.06, CEST,lun 6 apr 2020, 04.35.12, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.12, CEST,lun 6 apr 2020, 04.35.17, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.17, CEST,lun 6 apr 2020, 04.35.22, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.22, CEST,lun 6 apr 2020, 04.35.27, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.27, CEST,lun 6 apr 2020, 04.35.33, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.33, CEST,lun 6 apr 2020, 04.35.38, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.38, CEST,lun 6 apr 2020, 04.35.43, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.43, CEST,lun 6 apr 2020, 04.35.48, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.48, CEST,lun 6 apr 2020, 04.35.54, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.54, CEST,lun 6 apr 2020, 04.35.59, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.35.59, CEST,lun 6 apr 2020, 04.36.04, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.04, CEST,lun 6 apr 2020, 04.36.10, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.10, CEST,lun 6 apr 2020, 04.36.15, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.15, CEST,lun 6 apr 2020, 04.36.20, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.20, CEST,lun 6 apr 2020, 04.36.25, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.25, CEST,lun 6 apr 2020, 04.36.31, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.31, CEST,lun 6 apr 2020, 04.36.36, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.36, CEST,lun 6 apr 2020, 04.36.42, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.42, CEST,lun 6 apr 2020, 04.36.47, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.47, CEST,lun 6 apr 2020, 04.36.52, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.52, CEST,lun 6 apr 2020, 04.36.58, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.36.58, CEST,lun 6 apr 2020, 04.37.03, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.03, CEST,lun 6 apr 2020, 04.37.08, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.08, CEST,lun 6 apr 2020, 04.37.13, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.13, CEST,lun 6 apr 2020, 04.37.19, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.19, CEST,lun 6 apr 2020, 04.37.24, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.24, CEST,lun 6 apr 2020, 04.37.29, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.29, CEST,lun 6 apr 2020, 04.37.34, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.34, CEST,lun 6 apr 2020, 04.37.39, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.40, CEST,lun 6 apr 2020, 04.37.45, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.45, CEST,lun 6 apr 2020, 04.37.50, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.50, CEST,lun 6 apr 2020, 04.37.55, CEST
oozie,https://github.com/apache/oozie.git, 5eec5654654e1bbe66240fc3050722b459773926,./core/, TestCoordSubmitXCommand,testSubmitWithVarAppName,test fail, lun 6 apr 2020, 04.37.55, CEST,lun 6 apr 2020, 04.38.00, CEST
